account_number,meter_name,label,zone,parent_meter,type,month,year,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31
4300186,D-52 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,1.41,1.26,1.9,0.68,4.99,1,0.66,0.84,0.75,0.84,0.88,0.77,0.93,1,0.87,1.42,1.75,1.93,0.64,1.02,0.66,0.91,0.79,1.25,1.11,0.9,1.58,0.88,1.36,1.19,0.88
4300126,D 52-Building Common,L4,Zone_03_(B),D-52 Building Bulk Meter,D_Building_Common,Jan-26,2026,0.05,0,0.01,0.03,0.03,0.04,0,0.03,0,0.02,0.04,0.02,0.03,0.02,0,0.01,0.05,0,0.02,0.02,0.02,0.02,0,0.01,0.07,0.06,0.03,0.07,0.02,0,0
4300116,Z3-52(1A),L4,Zone_03_(B),D-52 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.17,0.19,0.17,0.18,0.17,0.18,0.18,0.17,0.19,0.17,0.18,0.18,0.18,0.17,0.2,0.19,0.19,0.18,0.18,0.17,0.18,0.19,0.19,0.18,0.17,0.17,0.18,0.17,0.17,0.17,0.18
4300069,Z3-52(2A),L4,Zone_03_(B),D-52 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.26,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0
4300042,Z3-52(3A),L4,Zone_03_(B),D-52 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.3,0.44,0.31,0.19,0.22,0.19,0.12,0.16,0.24,0.18,0.17,0.2,0.17,0.32,0.18,0.23,0.28,0.2,0.19,0.19,0.18,0.17,0.18,0.18,0.45,0.37,0.19,0.18,0.2,0.44,0.17
4300029,Z3-52(4A),L4,Zone_03_(B),D-52 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.15,0.32,0.23,0.12,0.58,0.12,0.19,0.3,0.16,0.11,0.35,0.19,0.19,0.27,0.32,0.12,0.09,0.6,0.08,0.31,0.11,0.11,0.25,0.47,0.28,0.13,0.3,0.29,0.1,0.42,0.14
4300056,Z3-52(5),L4,Zone_03_(B),D-52 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.43,0,0,0,3.13,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.72,0,0
4300008,Z3-52(6),L4,Zone_03_(B),D-52 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.32,0.35,1.21,0.19,0.91,0.52,0.19,0.19,0.19,0.38,0.18,0.19,0.39,0.24,0.19,0.81,0.92,0.77,0.19,0.35,0.19,0.18,0.19,0.45,0.18,0.19,0.91,0.19,0.19,0.2,0.41
4300311,D-53 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,4.22,2.48,4.79,5.98,2.85,2.84,3.09,3.59,2.43,2.56,2.75,2.69,2.02,1.98,2.55,2.47,2.95,3.54,4.07,4,4.27,3.72,2.12,2.77,2.59,2.99,2.64,2.35,3.09,2.28,2.9
4300201,D 53-Building Common,L4,Zone_03_(B),D-53 Building Bulk Meter,D_Building_Common,Jan-26,2026,0.03,0,0,0,0.02,0,0,0.01,0,0,0.01,0.02,0.01,0.01,0,0,0,0,0.02,0.01,0.01,0.02,0,0,0.01,0.01,0.01,0.02,0.01,0,0
4300210,Z3-53(1A),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.65,0.53,0.56,0.72,0.7,0.46,0.8,0.72,0.35,0.17,0.68,0.62,0.65,0.48,0.43,0.04,0.61,0.42,0.77,0.55,0.47,0.04,0.19,0.72,0.65,0.65,0.6,0.68,0.37,0.05,0.17
4300211,Z3-53(1B),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.47,0.33,0.37,0.32,0.42,0.43,0.14,0.05,0.26,0.05,0.13,0.07,0.19,0.06,0.17,0.17,0.06,0.18,0.3,0.34,0.41,0.31,0.37,0.22,0.38,0.35,0.35,0.38,0.39,0.36,0.33
4300212,Z3-53(2A),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300213,Z3-53(2B),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300214,Z3-53(3A),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.76,0.26,0.19,0,0,0.41,0.38,0.49,0.41,0.52,0.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300215,Z3-53(3B),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.15,0.05,0.16,0.29,0.25,0.15,0.15,0.13,0.2,0.31,0.42,0,0.09,0.14,0.15
4300216,Z3-53(4A),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.17,0,0,0.13,0.24,0.24,0.17,0,0,0,0.06,0.14,0,0,0.06,0.67,0.66,1.39,1.37,1.7,1.75,1.33,0,0,0.12,0.15,0,0,0,0.4,0.56
4300064,Z3-53(4B),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300217,Z3-53(5),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.1,0.09,0.1,0.1,0.1,0.11,0.07,0.09,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11
4300074,Z3-53(6),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Jan-26,2026,2.11,1.28,3.67,4.8,1.39,1.24,1.57,2.29,1.32,1.73,1.3,1.51,1.08,1.35,1.83,1.2,1.41,1.44,1.39,1.08,1.34,1.84,1.32,1.64,1.13,1.45,1.17,1.2,2.12,1.24,1.62
4300312,D-54 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,2.8,1.4,1.43,1.61,1.47,3.99,1.6,1.46,1.36,1.79,1.9,1.61,2.05,1.54,1.73,1.35,1.46,0.97,1.31,0.83,0.92,1.18,0.93,1.11,0.93,1.13,2.68,2.19,1.4,2.13,1.9
4300202,D 54-Building Common,L4,Zone_03_(B),D-54 Building Bulk Meter,D_Building_Common,Jan-26,2026,0.01,0.01,0.01,0,0.02,0.01,0.02,0.01,0,0,0.05,0,0.02,0.02,0,0,0,0,0,0.01,0,0.02,0,0,0.01,0,0.02,0.01,0.01,0,0.03
4300218,Z3-54(1A),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.62,0.55,0.54,0.75,0.65,0.9,0.26,0.44,0.39,0.53,0.58,0.44,0.82,0.75,0.4,0.41,0.44,0.42,0.66,0.21,0.31,0.32,0.45,0.13,0.33,0.37,0.22,0.29,0.41,0.51,0.34
4300219,Z3-54(1B),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0.08,0.07,0.05,0.23,0.08,0.05,0.24,0.08,0.03,0.07,0.13,0,0,0,0,0,0,0,0,0,0.1,0.04,0.16,0.03,0.04,0.03,0.13,0.41
4300220,Z3-54(2A),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0.42,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.18,0.07
4300221,Z3-54(2B),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.13,0.23,0.23,0.19,0.22,0.19,0.19,0.21,0.17,0.33,0.2,0.22,0.21,0.21,0.18,0.17,0.36,0.2,0.18,0.23,0.18,0.19,0.2,0.5,0.21,0.2,0.18,0.24,0.18,0.43,0.28
4300222,Z3-54(3A),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300223,Z3-54(3B),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
4300224,Z3-54(4A),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.82,0.28,0.33,0.36,0.32,0.45,0.43,0.46,0.51,0.36,0.2,0.2,0.37,0.15,0.21,0.39,0.24,0.1,0.05,0.11,0,0,0,0,0,0,0.19,0.27,0.14,0.45,0.3
4300225,Z3-54(4B),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300226,Z3-54(5),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,1.27,0.34,0.35,0.26,0.2,0.29,0.48,0.29,0.25,0.35,0.39,0.33,0.51,0.29,0.93,0.4,0.44,0.27,0.45,0.29,0.45,0.66,0.3,0.38,0.35,0.41,0.37,0.9,0.42,0.47,0.47
4300227,Z3-54(6),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,2.11,0,0,0,0,0.4,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,1.7,0.41,0,0,0
4300313,D-55 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,2.05,2.26,2.15,2.26,1.93,2.61,3.37,2.75,2.67,2.73,2.57,2.41,2.01,2.7,2.01,2.18,1.62,1.29,1.6,2.15,3.15,2.28,2.62,2.1,2.35,2.12,2.22,2.35,2.71,3.26,3.09
4300203,D 55-Building Common,L4,Zone_03_(B),D-55 Building Bulk Meter,D_Building_Common,Jan-26,2026,0,0,0.01,0,0.01,0.01,0.01,0,0,0,0.02,0.01,0.02,0.02,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.02,0,0.01,0,0.03,0.03,0.03
4300228,Z3-55(1A),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300071,Z3-55(1B),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.21,0,0,0.01,0.01,0.06,0.01,0.04,0.01,0.02,0,0.01,0.25,0.28,0.29,0.35,0.2,0,0.03,0.04,0.02,0.07,0.23,0.14,0.14,0.1,0.11,0.17,0.21,0.16,0.21
4300229,Z3-55(2A),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.67,0.9,1.05,0.99,0.95,0.95,1.13,0.95,1.09,0.96,0.92,0.96,0.81,0.93,1.01,0.78,0.33,0.27,0.25,0.25,0.28,0.24,0.24,0.24,0.24,0.24,0.23,0.24,0.24,0.8,0.25
4300230,Z3-55(2B),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.11,0.14,0.1,0.11,0.12,0.1,0.12,0.21,0.12,0.13,0.13,0.05,0,0,0.03,0.12,0.1,0.13,0.12,0.26,0.11,0.11,0.11,0.12,0.13,0.13,0.11,0.09,0.1,0.1,0.11
4300231,Z3-55(3A),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.31,0.21,0.31,0.24,0.15,0.96,1.24,0.86,0.92,1.15,1.2,0.99,0.54,1.04,0.36,0.14,0.39,0.35,0.5,1.1,2.22,1.38,0.89,1.2,1.37,1.18,1.32,1.3,1.58,1.7,1.71
4300232,Z3-55(3B),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.14,0.25,0.23,0.32,0.19,0.17,0.28,0.3,0.29,0.22,0.22,0.19,0.25,0.26,0.2,0.26,0.3,0.26,0.2,0.28,0.4,0.27,0.3,0.22,0.16,0.27,0.29,0.34,0.43,0.34,0.52
4300233,Z3-55(4A),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300234,Z3-55(4B),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.24,0.27,0.23,0.24,0.16,0.18,0.2,0.24,0.27,0.21,0.1,0.2,0.18,0.2,0.21,0.17,0.12,0.17,0.28,0.21,0.15,0.22,0.16,0.19,0.14,0.22,0.15,0.24,0.14,0.16,0.29
4300235,Z3-55(5),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300236,Z3-55(6),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.4,0.54,0.26,0.38,0.37,0.22,0.4,0.2,0,0.05,0,0,0,0,0,0.34,0.19,0.11,0.23,0,0,0,0.7,0.01,0.17,0,0,0,0,0,0
4300314,D-56 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,1.12,0.84,1.08,0.88,0.92,0.93,0.81,1.25,0.88,1.1,1.12,0.95,0.9,0.93,0.86,0.94,0.84,1.12,0.79,0.8,1.14,1.23,1.08,1.16,1.01,2.57,2.84,3.32,3.27,3.11,3.33
4300204,D 56-Building Common,L4,Zone_03_(B),D-56 Building Bulk Meter,D_Building_Common,Jan-26,2026,0.08,0,0.12,0.09,0.16,0.04,0.08,0.07,0,0.08,0.09,0.09,0.12,0.1,0,0,0.01,0,0.07,0.08,0.05,0.05,0,0.06,0.1,0.07,0.07,0.08,0.09,0,0.07
4300237,Z3-56(1A),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300238,Z3-56(1B),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0.09,0.17,0,0,0,0,0,0.09,0.14,0.14,0,0,0,0,0,0,0,0,0,0.08,0.07,0,0,0,0,0,0,0,0,0
4300239,Z3-56(2A),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.06,0.07,0.06,0.07,0.06,0.06,0.08,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.06,0.05,0.08,0.06,0.06,0.06,0.06,0.04,0.02,0.03
4300240,Z3-56(2B),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.33,0.26,0.41,0.3,0.26,0.25,0.18,0.52,0.24,0.27,0.3,0.33,0.12,0.05,0.07,0.16,0.06,0.08,0.06,0.05,0.32,0.13,0,0,0,0,0,0,0,0,0
4300241,Z3-56(3A),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.23,0.17,0.02,0,0.01,0.06,0.02,0.03,0,0.02,0.02,0.02,0.29,0.29,0.47,0.27,0.36,0.67,0.35,0.19,0.26,0.28,0.32,0.41,0.26,0.2,0.25,0.39,0.1,0.44,0.64
4300242,Z3-56(3B),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0.02,0.1,0.19,0.19,0.29,0.31,0.22,0.2,0.09,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
4300243,Z3-56(4A),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.05,0.3,0.39,0.37,0.4,0.32,0.25,0.16,0.26,0.2,0.15
4300244,Z3-56(4B),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.42,0.46,0.6,0.39,0.32,0.33,0.54,0.54,0.14,0.29,0.6,0.64,0.28,0.86,0.46,0.29,0.33,0.3,0.48,0.8,0.31,0.33,0.64,1,0.4,0.43,0.2,0.13,0.42,0.15,0.23
4300245,Z3-56(5),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,2.02,2.5,2.36,2.3,2.21
4300246,Z3-56(6),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300315,D-57 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,0,12.8,3.2,2.47,1.74,2.38,3.62,2.3,1.76,2.3,1.79,2.22,2.08,2.97,2.1,1.85,2.12,2.95,2.51,1.93,3.65,2.74,4.74,4.33,3.61,1.74,2.04,2.69,1.8,2.08,2.62
4300205,D 57-Building Common,L4,Zone_03_(B),D-57 Building Bulk Meter,D_Building_Common,Jan-26,2026,0.01,0,0,0,0.01,0,0.05,0.02,0.02,0,0.01,0.02,0.02,0.03,0,0.01,0.01,0,0.05,0.04,0.06,0.06,0,0.02,0.03,0.05,0.02,0.03,0.04,0,0.04
4300247,Z3-57(1A),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.17,0.22,0.4,0.29,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0
4300248,Z3-57(1B),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.09,0.1,0.11,0.12,0.14,0.09,0.14,0.16,0.03,0.01,0,0.14,0.29,0.15,0.16,0.01,0.02,0.25,0.01,0,0,0,0.32,0,0,0.03,0.24,0.37,0.45,0.48,0.48
4300249,Z3-57(2A),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.09,0.99,1.02,0.14,0.13,1.02,1.67,0.38,0.07,0.07,0.06,0.07,0.08,0.06,0.33,0.13,0.11,0.1,0.33,0.15,0.11,0.11,0.99,1.78,1.24,0.17,0.39,0.15,0.12,0.12,0.12
4300250,Z3-57(2B),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.21,0.29,0.2,0.37,0.21,0.32,0.3,0.22,0.21,0.39,0.25,0.21,0.21,0.41,0.21,0.34,0.24,0.29,0.18,0.28,0.56,0.14,0.13,0.38,0.11,0.3,0.28,0.49,0.31,0.29,0.28
4300251,Z3-57(3A),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.12,0.17,0.4,0.15,0.13,0.09,0.14,0.32,0.14,0.2,0.15,0.19,0.24,0.15,0.19,0.13,0.21,0.36,0.2,0.3,0.19,0.29,0.13,0.1,0.22,0.2,0.1,0.18,0.23,0.11,0.17
4300252,Z3-57(3B),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1.44,0.38,0.6,0.44,0.28,0.41,0.4,0.39,0.38
4300253,Z3-57(4A),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0
4300254,Z3-57(4B),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.31,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.44,0.33,0.38,0.43,0.49,0.41,0.36,0.32,0.53,0.25,0,0,0
4300255,Z3-57(5),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.84,1.2,0.93,0.81,0.9,0.77,1.09,1,1.18,1.53,0.91,1.49,1.15,1.4,1.02,1.11,1.4,1.79,1.2,0.64,1.22,1.61,1.14,1.12,0.71,0.1,0.1,0.08,0.07,0.56,1.03
4300256,Z3-57(6),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.2,0.08,0.19,0.62,0.13,0.13,0.3,0.22,0.15,0.14,0.41,0.15,0.13,0.81,0.22,0.14,0.15,0.14,0.13,0.14,1.16,0.13,0.15,0.15,0.37,0.13,0.15,0.72,0.15,0.15,0.14
4300316,D-58 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,1.39,1.78,1.6,1.88,1.45,1.93,2.07,1.32,1.8,1.83,1.78,1.91,2.53,3.06,2.34,1.73,1.98,2.24,1.76,2.38,2.79,3.27,1.69,2.78,2.01,1.71,3.01,2.31,1.63,1.83,1.78
4300206,D 58-Building Common,L4,Zone_03_(B),D-58 Building Bulk Meter,D_Building_Common,Jan-26,2026,0.01,0,0.01,0.02,0,0,0,0.02,0,0,0.02,0.02,0.02,0.01,0.01,0,0,0.01,0,0.01,0.02,0.02,0,0,0.01,0.02,0.01,0.02,0.01,0.01,0
4300132,Z3-058(4B),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0.03,0.07,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300257,Z3-58(1A),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.07,0.38,0.14,0.12,0.19,0.23,0.1,0.16,0.1,0.34,0.13,0.22,0.24,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0.15,0.15,0.14
4300070,Z3-58(1B),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.79,0.01,0.16,0,0.04,0.07,0.01,0.05,0.01,0.1
4300258,Z3-58(2A),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300259,Z3-58(2B),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0.01,0,0,0,0,0,0.07,0.27,0.2,0.18,0.13,0.18,0.12,0.27,0.19,0.4,0.49,0.4,0.15,0.14,0.29,0.17,0.24,0.22,0.15
4300260,Z3-58(3A),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.17,0.03,0.21,0.11,0.03,0.06,0.21,0.02,0.03,0.04,0.16,0.09,0.05,0.1,0.2,0.09,0.2,0.03,0.09,0.1,0.03,0.04,0.07,0.17,0.15,0.13,0.13,0.1,0.09,0.06,0.03
4300130,Z3-58(3B),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.18,0.34,0.11,0.24,0.04,0.11,0.08,0.09,0.08,0.08,0.18,0.08,0.38,0.79,0.43,0.33,0.4,0.54,0.14,0.69,0.25,0.7,0.03,0.3,0.07,0.23,0.22,0.13,0.07,0.16,0.13
4300261,Z3-58(4A),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.06,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.34,0.02,0.02,0.02,0.2,0.15,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01
4300120,Z3-58(5),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.56,0.3,0.6,0.66,0.7,1,0.96,0.61,0.63,0.54,0.79,0.97,0.79,0.89,0.89,0.6,0.78,0.74,0.87,0.83,1.28,0.7,0.46,0.94,0.77,0.68,1.51,1,0.68,0.51,0.76
4300262,Z3-58(6),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.33,0.71,0.5,0.71,0.46,0.49,0.7,0.4,0.62,0.8,0.48,0.45,0.71,0.64,0.45,0.5,0.45,0.72,0.51,0.44,0.99,0.58,0.61,0.8,0.82,0.44,0.69,0.72,0.33,0.69,0.44
4300317,D-59 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Jan-26,2026,1.61,2.42,2.04,2.29,1.66,1.71,1.73,1.5,2.58,2.63,1.65,2.68,2.07,2.14,2.05,1.68,1,1.72,1.56,2.04,2.03,1.82,2.54,2.68,2.15,1.96,1.43,1.99,2.25,2.75,1.86
4300207,D 59-Building Common,L4,Zone_03_(B),D-59 Building Bulk Meter,D_Building_Common,Jan-26,2026,0,0,0,0.04,0.02,0.01,0.02,0,0,0,0.02,0.02,0,0,0,0,0,0,0.01,0.03,0.01,0.01,0.01,0.01,0.04,0.02,0,0,0.01,0,0
4300263,Z3-59(1A),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.1,0.17,0.02,0.15,0.15,0.23,0.21,0.2,0.38,0.19,0.08,0.51,0.18,0.18,0.22,0.15,0.23,0.25,0.17,0.2,0.22,0.31,0.21,0.21,0.25,0.32,0.23,0.15,0.4,0.26,0.09
4300264,Z3-59(1B),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.17,0.15,0.09,0.03,0.06,0.06,0.14,0,0,0,0,0.27,0.12,0.18
4300265,Z3-59(2A),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.44,0.92,0.66,0.51,0.27,0.35,0.39,0.35,0.37,0.4,0.32,0.37,0.33,0.32,0.26,0.25,0.17,0.16,0.17,0.15,0.16,0.15,0.16,0.15,0.15,0.23,0.18,0.14,0.13,0.14,0.13
4300266,Z3-59(2B),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0.09,0.3,0.13,0.36,0.14,0.36,0.22,0.09,0,0.87,0.4,0.96,0.71,0.53,0.56,0.37,0.23,0.19,0.19,0.24,0.44,0.04,0.23,0.35,0.35,0.09,0.17,0.13,0.49,0.57,0.64
4300073,Z3-59(3A),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Jan-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
