account_number,meter_name,label,zone,parent_meter,type,month,year,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31
4300212,Z3-53(2A),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300213,Z3-53(2B),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300214,Z3-53(3A),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300215,Z3-53(3B),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300216,Z3-53(4A),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0.15,0.04,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300064,Z3-53(4B),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300217,Z3-53(5),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.13,0.12,0.12,0.13,0.12,0.13,0.12,0.13,0.12,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300074,Z3-53(6),L4,Zone_03_(B),D-53 Building Bulk Meter,Residential (Apart),Mar-26,2026,1.35,1.5,1.32,1.26,2.08,1.66,1.72,1.36,1.44,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300312,D-54 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,1.58,3.4,1.88,4,2.35,1.6,1.6,1.96,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300202,D 54-Building Common,L4,Zone_03_(B),D-54 Building Bulk Meter,D_Building_Common,Mar-26,2026,0.06,0.11,0.11,0.02,0.04,0,0.02,0.04,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300218,Z3-54(1A),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.09,0.11,0.17,0.26,0.08,0.08,0.08,0.18,0.34,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300219,Z3-54(1B),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.11,0.06,0.04,0.08,0.21,0.06,0.21,0.08,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300220,Z3-54(2A),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300221,Z3-54(2B),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.01,0.08,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300222,Z3-54(3A),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300223,Z3-54(3B),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0.14,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300224,Z3-54(4A),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.52,0.5,0.6,0.51,0.46,0.5,0.48,0.63,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300225,Z3-54(4B),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300226,Z3-54(5),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.38,0.6,0.32,0.47,1.08,0.45,0.28,0.49,0.36,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300227,Z3-54(6),L4,Zone_03_(B),D-54 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,1.37,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300313,D-55 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,1.36,1.11,1.09,1.22,0.84,0.93,0.92,0.86,0.96,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300203,D 55-Building Common,L4,Zone_03_(B),D-55 Building Bulk Meter,D_Building_Common,Mar-26,2026,0.01,0.02,0.04,0.02,0.03,0,0.01,0.01,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300228,Z3-55(1A),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300071,Z3-55(1B),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.32,0.19,0.08,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300229,Z3-55(2A),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.24,0.25,0.22,0.23,0.24,0.23,0.23,0.23,0.23,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300230,Z3-55(2B),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0.02,0.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300231,Z3-55(3A),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.01,0,0.14,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300232,Z3-55(3B),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.54,0.4,0.35,0.38,0.36,0.37,0.4,0.43,0.38,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300233,Z3-55(4A),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300234,Z3-55(4B),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.25,0.28,0.25,0.26,0.23,0.34,0.29,0.16,0.28,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300235,Z3-55(5),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300236,Z3-55(6),L4,Zone_03_(B),D-55 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300314,D-56 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,0.72,0.72,0.88,1.01,0.63,0.91,0.81,0.81,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300204,D 56-Building Common,L4,Zone_03_(B),D-56 Building Bulk Meter,D_Building_Common,Mar-26,2026,0.08,0.05,0.09,0.07,0.06,0,0.06,0.08,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300237,Z3-56(1A),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300238,Z3-56(1B),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300239,Z3-56(2A),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.06,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300240,Z3-56(2B),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300241,Z3-56(3A),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.23,0.19,0.3,0.32,0.2,0.54,0.37,0.31,0.38,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300242,Z3-56(3B),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300243,Z3-56(4A),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.1,0.09,0.1,0.07,0.13,0.09,0.07,0.06,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300244,Z3-56(4B),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,1,0.68,0.35,0.52,0.2,0.24,0.28,0.33,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300245,Z3-56(5),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300246,Z3-56(6),L4,Zone_03_(B),D-56 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300315,D-57 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,2.25,1.32,1.41,3.11,2.79,1.66,1.57,2.04,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300205,D 57-Building Common,L4,Zone_03_(B),D-57 Building Bulk Meter,D_Building_Common,Mar-26,2026,0.03,0.05,0.05,0.03,0.02,0,0.02,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300247,Z3-57(1A),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300248,Z3-57(1B),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.16,0.17,0.21,0.26,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300249,Z3-57(2A),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.11,0.12,0.09,0.16,1.05,1,0.33,0.11,0.12,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300250,Z3-57(2B),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.35,0.22,0.28,0.28,0.22,0.17,0.15,0.13,1.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300251,Z3-57(3A),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.18,0.14,0.13,0.27,0.06,0.24,0.31,0.12,0.2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300252,Z3-57(3B),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300253,Z3-57(4A),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.14,0.46,0.41,0.39,0.11,0.14,0.17,0.32,0.26,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300254,Z3-57(4B),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300255,Z3-57(5),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.49,0.06,0.15,0.68,1.17,0.05,0.47,0.6,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300256,Z3-57(6),L4,Zone_03_(B),D-57 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.83,0.14,0.13,1.09,0.13,0.12,0.13,0.77,0.14,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300316,D-58 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,2.82,2.3,3.16,3.39,2.77,1.63,2.98,2.89,2.11,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300206,D 58-Building Common,L4,Zone_03_(B),D-58 Building Bulk Meter,D_Building_Common,Mar-26,2026,0,0,0.02,0.01,0.02,0,0.01,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300132,Z3-058(4B),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300257,Z3-58(1A),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.19,0.16,0.17,0.22,0.2,0.17,0.12,0.14,0.15,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300070,Z3-58(1B),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.05,0.09,0.04,0.01,0.04,0.03,0.07,0.01,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300258,Z3-58(2A),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300259,Z3-58(2B),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.27,0.18,0.17,0.47,0.2,0.15,0.21,0.18,0.22,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300260,Z3-58(3A),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.04,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300130,Z3-58(3B),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.36,0.29,0.27,0.16,0.08,0.38,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300261,Z3-58(4A),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300120,Z3-58(5),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,1.21,1,1.93,1.63,1.48,0.31,1.6,1.61,1.14,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300262,Z3-58(6),L4,Zone_03_(B),D-58 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.69,0.47,0.48,0.81,0.7,0.56,0.48,0.86,0.52,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300317,D-59 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,1.75,1.95,2.15,1.56,2.12,1.99,1.77,1.88,1.27,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300207,D 59-Building Common,L4,Zone_03_(B),D-59 Building Bulk Meter,D_Building_Common,Mar-26,2026,0.01,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300263,Z3-59(1A),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.02,0.11,0.26,0.08,0.16,0.08,0.12,0.1,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300264,Z3-59(1B),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300265,Z3-59(2A),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.28,0.45,0.39,0.15,0.15,0.15,0.15,0.14,0.15,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300266,Z3-59(2B),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.31,0.28,0.55,0.23,0.2,0.85,0.66,0.76,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300073,Z3-59(3A),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300267,Z3-59(3B),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300268,Z3-59(4A),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.26,0.37,0.3,0.34,1.06,0.42,0.38,0.32,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300066,Z3-59(4B),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.26,0.2,0.2,0.27,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300269,Z3-59(5),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.15,0.13,0.11,0.04,0,0,0,0.05,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300270,Z3-59(6),L4,Zone_03_(B),D-59 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.44,0.38,0.4,0.47,0.4,0.52,0.98,2,2.44,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300318,D-60 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,2.17,2.26,2.42,2.23,2.52,2.8,2.55,2.26,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300208,D 60-Building Common,L4,Zone_03_(B),D-60 Building Bulk Meter,D_Building_Common,Mar-26,2026,0.01,0.03,0.01,0.01,0.05,0,0.03,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300271,Z3-60(1A),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.18,0.22,0.2,0.15,0.16,0.24,0.12,0.14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300065,Z3-60(1B),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.23,0.31,0.27,0.44,0.36,0.4,0.23,0.38,0.26,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300272,Z3-60(2A),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.22,0.17,0.12,0.22,0.06,0.08,0.24,0.12,0.26,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300072,Z3-60(2B),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.33,0.34,0.48,0.24,0.41,0.37,0.47,0.34,0.39,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300273,Z3-60(3A),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.18,0.19,0.22,0.21,0.26,0.58,0.51,0.21,0.21,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300067,Z3-60(3B),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300274,Z3-60(4A),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300068,Z3-60(4B),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.09,0.1,0.04,0.06,0.07,0.06,0.04,0.11,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300275,Z3-60(5),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300276,Z3-60(6),L4,Zone_03_(B),D-60 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.91,0.92,1.08,0.91,1.15,1.08,0.92,0.92,0.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300319,D-61 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,1.66,2.2,1.85,2.31,2.28,1.69,1.71,1.52,1.86,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300209,D 61-Building Common,L4,Zone_03_(B),D-61 Building Bulk Meter,D_Building_Common,Mar-26,2026,0.04,0.06,0.03,0.03,0.06,0,0.02,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300277,Z3-61(1A),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.3,0.34,0.3,0.28,0.25,0.15,0.29,0.14,0.19,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300278,Z3-61(1B),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.15,0.37,0.42,0.75,0.5,0.52,0.47,0.45,0.76,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300279,Z3-61(2A),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.04,0.15,0.08,0.06,0.15,0.05,0.13,0.14,0.12,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300280,Z3-61(2B),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0.08,0,0,0.14,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300281,Z3-61(3A),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300282,Z3-61(3B),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300283,Z3-61(4A),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.29,0.28,0.27,0.27,0.22,0.1,0.01,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300284,Z3-61(4B),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.21,0.1,0.14,0.17,0.14,0.1,0.1,0.14,0.16,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300285,Z3-61(5),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300286,Z3-61(6),L4,Zone_03_(B),D-61 Building Bulk Meter,Residential (Apart),Mar-26,2026,0.68,0.89,0.74,0.7,0.9,0.77,0.76,0.67,0.66,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300187,D-62 Building Bulk Meter,L3,Zone_03_(B),ZONE 3B BULK (#4300344),D_Building_Bulk,Mar-26,2026,0.95,1.01,1.09,1.16,0.91,1.01,1.12,0.92,1.22,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300142,D 62-Building Common,L4,Zone_03_(B),D-62 Building Bulk Meter,D_Building_Common,Mar-26,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
